"","gdppc.gap.ln_l","AME","SE","model"
"1",5.99146454710798,0.00356590593449879,0.00125263684949996,"imp1.csv"
"2",6.19146454710798,0.00436471335698558,0.00126075992570862,"imp1.csv"
"3",6.39146454710798,0.0052184258019891,0.00121763426802257,"imp1.csv"
"4",6.59146454710798,0.00608996913641896,0.00113847788555411,"imp1.csv"
"5",6.79146454710798,0.00693157378967737,0.00106545523664617,"imp1.csv"
"6",6.99146454710798,0.00768728406479966,0.00107010800362085,"imp1.csv"
"7",7.19146454710798,0.00829694837394608,0.00121373348335855,"imp1.csv"
"8",7.39146454710798,0.00870131649600182,0.00149055225921371,"imp1.csv"
"9",7.59146454710798,0.00884764578332897,0.0018473565113824,"imp1.csv"
"10",7.79146454710798,0.00869510830845889,0.00223075589170943,"imp1.csv"
"11",7.99146454710798,0.00821931781029093,0.00260180972560992,"imp1.csv"
"12",8.19146454710798,0.00741544127001487,0.00293501543310226,"imp1.csv"
"13",8.39146454710798,0.00629957800268371,0.00321507770347684,"imp1.csv"
"14",8.59146454710798,0.00490832272230233,0.00343398168897788,"imp1.csv"
"15",8.79146454710798,0.00329663101225129,0.00358749536617626,"imp1.csv"
"16",8.99146454710798,0.0015342497523693,0.003672509529267,"imp1.csv"
"17",9.19146454710798,-0.000298942274819768,0.00368491212805495,"imp1.csv"
"18",9.39146454710798,-0.00211830385213423,0.00361964670429725,"imp1.csv"
"19",9.59146454710798,-0.00384012393384593,0.00347246094940388,"imp1.csv"
"20",9.79146454710798,-0.0053872516795091,0.00324375349224487,"imp1.csv"
"21",9.99146454710798,-0.00669427773489859,0.00294316711907706,"imp1.csv"
"22",10.191464547108,-0.00771188044727899,0.00259504272408423,"imp1.csv"
"23",10.391464547108,-0.0084099644315385,0.0022448920346198,"imp1.csv"
"24",10.591464547108,-0.0087792669423614,0.00196203092063574,"imp1.csv"
"25",10.791464547108,-0.00883120931866888,0.00182453255594745,"imp1.csv"
"26",10.991464547108,-0.00859593510518068,0.00186491766595627,"imp1.csv"
"27",11.191464547108,-0.00811869270334232,0.00203230841331503,"imp1.csv"
"28",11.391464547108,-0.0074549548807101,0.00223673468155742,"imp1.csv"
"29",11.591464547108,-0.0066648682835361,0.00240552290329841,"imp1.csv"
"30",11.791464547108,-0.00580773748374384,0.00249701891874613,"imp1.csv"
"31",5.99146454710798,0.00357842652758186,0.00123588116075848,"imp10.csv"
"32",6.19146454710798,0.00438466167180026,0.00124177752361443,"imp10.csv"
"33",6.39146454710798,0.00524655661033207,0.00119507073950195,"imp10.csv"
"34",6.59146454710798,0.00612625682729269,0.00111079712148424,"imp10.csv"
"35",6.79146454710798,0.00697495396677682,0.00103201395038069,"imp10.csv"
"36",6.99146454710798,0.00773548769954764,0.00103322091478757,"imp10.csv"
"37",7.19146454710798,0.00834647982625174,0.00117775669280108,"imp10.csv"
"38",7.39146454710798,0.00874760571333064,0.00145645194369259,"imp10.csv"
"39",7.59146454710798,0.0088853748890011,0.00181167232342742,"imp10.csv"
"40",7.79146454710798,0.00871868181900944,0.00218806442585937,"imp10.csv"
"41",7.99146454710798,0.00822342175946721,0.00254610162317735,"imp10.csv"
"42",8.19146454710798,0.00739562404521973,0.00286032358484689,"imp10.csv"
"43",8.39146454710798,0.0062527849488575,0.00311648435526374,"imp10.csv"
"44",8.59146454710798,0.00483332476305225,0.00330826365840013,"imp10.csv"
"45",8.79146454710798,0.00319430094310952,0.0034342871075258,"imp10.csv"
"46",8.99146454710798,0.00140765540404193,0.00349441385010431,"imp10.csv"
"47",9.19146454710798,-0.000444642847697979,0.00348771976598638,"imp10.csv"
"48",9.39146454710798,-0.00227616409886779,0.00341173266589047,"imp10.csv"
