"","factor","gdppc.gap.ln_l","AME","SE","z","p","lower","upper","model"
"643","gdppc.gap.ln_l",8.39146454710798,0.0397621218985704,0.0205234263623119,1.93740173773261,0.052696254388316,-0.000463054610921228,0.0799872984080612,"optimal"
"644","gdppc.gap.ln_l",8.59146454710798,0.0164614477341489,0.0190329622687695,0.864891523541758,0.387098330447016,-0.0208424728317494,0.0537653683000467,"optimal"
"645","gdppc.gap.ln_l",8.79146454710798,-0.0070491946187892,0.0199906326989041,-0.352624888114504,0.724369676675926,-0.0462301147368099,0.0321317254992315,"optimal"
"646","gdppc.gap.ln_l",8.99146454710798,-0.0304711687693889,0.0230621507774918,-1.32126309741796,0.186413653971578,-0.0756721536993048,0.0147298161605279,"optimal"
"647","gdppc.gap.ln_l",9.19146454710798,-0.053488445231251,0.0273412693026665,-1.95632633727193,0.0504267235463957,-0.107076348356089,9.9457893585092e-05,"optimal"
"648","gdppc.gap.ln_l",9.39146454710798,-0.0757122966950012,0.0319606176433214,-2.36892470414514,0.0178398849456254,-0.138353956199567,-0.0130706371904364,"optimal"
"649","gdppc.gap.ln_l",9.59146454710798,-0.0966369490310805,0.0362035145657457,-2.66926982615424,0.0076016355191025,-0.167594533693713,-0.025679364368447,"optimal"
"650","gdppc.gap.ln_l",9.79146454710798,-0.115616817173325,0.0394032421564449,-2.93419553432393,0.00334413463180536,-0.192845752674066,-0.0383878816725814,"optimal"
"651","gdppc.gap.ln_l",9.99146454710798,-0.131877889793049,0.0409210627331517,-3.22273863347665,0.00126971353101859,-0.212081698959131,-0.0516740806269677,"optimal"
"652","gdppc.gap.ln_l",10.191464547108,-0.144574885049833,0.0401868961552547,-3.59756285957727,0.000321212881697268,-0.223339754164584,-0.0658100159350836,"optimal"
"653","gdppc.gap.ln_l",10.391464547108,-0.152898764491831,0.0368531398950727,-4.14886668889436,3.34125306915907e-05,-0.225129591403392,-0.0806679375802747,"optimal"
"654","gdppc.gap.ln_l",10.591464547108,-0.156224349613931,0.0309877368890333,-5.04148948254493,4.61922247902585e-07,-0.216959197878841,-0.0954895013490242,"optimal"
"655","gdppc.gap.ln_l",10.791464547108,-0.154267798234578,0.0233495898993302,-6.60687399220671,3.92519858020703e-11,-0.200032153491042,-0.108503442978107,"optimal"
"656","gdppc.gap.ln_l",10.991464547108,-0.14720726680761,0.0160465379735653,-9.17377113057756,4.56754177555979e-20,-0.178657903312354,-0.115756630302869,"optimal"
"657","gdppc.gap.ln_l",11.191464547108,-0.135719169451327,0.0137479441938491,-9.87196103924014,5.50771368990869e-23,-0.162664644932736,-0.108773693969914,"optimal"
"658","gdppc.gap.ln_l",11.391464547108,-0.120904184236375,0.0181581112006911,-6.65841192952786,2.7680207273109e-11,-0.156493428217004,-0.0853149402557483,"optimal"
"659","gdppc.gap.ln_l",11.591464547108,-0.104115633372726,0.0240470638921327,-4.32966094487686,1.49339092765027e-05,-0.151247012535241,-0.0569842542102135,"optimal"
"660","gdppc.gap.ln_l",11.791464547108,-0.0867394272777099,0.0283589520575374,-3.05862597114747,0.00222354572959651,-0.142321951949783,-0.0311569026056401,"optimal"
"661","gdppc.gap.ln_l",5.99146454710798,0.116158389078343,0.0134811796338111,8.61633716288553,6.91299950069833e-18,0.0897357625269566,0.142581015629726,"nearest"
"662","gdppc.gap.ln_l",6.19146454710798,0.127491607643565,0.0142152053275008,8.96867858791454,3.0009286321049e-19,0.0996303171688205,0.155352898118307,"nearest"
"663","gdppc.gap.ln_l",6.39146454710798,0.135874248508142,0.0199316601534786,6.81700608287907,9.29573301275402e-12,0.0968089124552338,0.174939584561054,"nearest"
"664","gdppc.gap.ln_l",6.59146454710798,0.14060888789761,0.0269098658721149,5.2251798119631,1.73985948981105e-07,0.0878665199594615,0.193351255835759,"nearest"
"665","gdppc.gap.ln_l",6.79146454710798,0.141301526014865,0.0329404639576497,4.28960339467384,1.78992469469338e-05,0.0767394030238339,0.2058636490059,"nearest"
"666","gdppc.gap.ln_l",6.99146454710798,0.137888575991291,0.0370454510636503,3.72214595941551,0.00019753677423603,0.0652808261154976,0.210496325867089,"nearest"
"667","gdppc.gap.ln_l",7.19146454710798,0.130603125262841,0.0388910201588805,3.35818203609192,0.000784569266674592,0.0543781264294138,0.206828124096268,"nearest"
"668","gdppc.gap.ln_l",7.39146454710798,0.119897211296359,0.0385533150669954,3.10990666011494,0.00187146472902244,0.044334102280424,0.195460320312297,"nearest"
"669","gdppc.gap.ln_l",7.59146454710798,0.106345634910636,0.0363810987020251,2.92310124500764,0.00346563807347378,0.0350399917366713,0.177651278084604,"nearest"
"670","gdppc.gap.ln_l",7.79146454710798,0.0905555082742335,0.0328782746703638,2.75426582392596,0.00588239692024383,0.0261152740465054,0.154995742501963,"nearest"
"671","gdppc.gap.ln_l",7.99146454710798,0.0730976875437612,0.0286421153655409,2.55210505965996,0.0107074226230068,0.0169601729862584,0.129235202101261,"nearest"
"672","gdppc.gap.ln_l",8.19146454710798,0.0544664957748436,0.0243458164198318,2.23720144913587,0.0252731766986592,0.00674957241774972,0.102183419131938,"nearest"
"673","gdppc.gap.ln_l",8.39146454710798,0.035066458431991,0.0208236489241634,1.68397280225467,0.0921869250914243,-0.00574714348607524,0.0758800603500578,"nearest"
"674","gdppc.gap.ln_l",8.59146454710798,0.0152205590212057,0.019071903163215,0.798061886690072,0.424834577552245,-0.0221596842953314,0.0526008023377426,"nearest"
"675","gdppc.gap.ln_l",8.79146454710798,-0.00480667994190874,0.0197951850696996,-0.242820661943005,0.808144328609118,-0.043604529745825,0.0339911698620075,"nearest"
"676","gdppc.gap.ln_l",8.99146454710798,-0.0247774530847339,0.022744314475937,-1.08939107006052,0.275981467657393,-0.0693554903106237,0.0198005841411554,"nearest"
"677","gdppc.gap.ln_l",9.19146454710798,-0.0444454329608018,0.0270175603071242,-1.64505723150295,0.0999580092604254,-0.0973988781129045,0.00850801219130039,"nearest"
"678","gdppc.gap.ln_l",9.39146454710798,-0.0635216160646027,0.0317482296234976,-2.00079238489534,0.0454147684158295,-0.125747002699566,-0.00129622942964041,"nearest"
"679","gdppc.gap.ln_l",9.59146454710798,-0.0816460299808307,0.0362562251827655,-2.25191755537864,0.0243274825184205,-0.152706925554426,-0.0105851344072367,"nearest"
"680","gdppc.gap.ln_l",9.79146454710798,-0.0983709376555134,0.0399519944916953,-2.46222845460097,0.0138076685126872,-0.176675407969781,-0.02006646734125,"nearest"
"681","gdppc.gap.ln_l",9.99146454710798,-0.113162085810023,0.0422769821697758,-2.67668315007885,0.00743549145704439,-0.196023448237825,-0.0303007233822195,"nearest"
"682","gdppc.gap.ln_l",10.191464547108,-0.125424418024666,0.0427163304561507,-2.93621705528795,0.00332241758743536,-0.209146887270432,-0.0417019487788979,"nearest"
"683","gdppc.gap.ln_l",10.391464547108,-0.134556158750842,0.0408686349187239,-3.29240648772429,0.000993339255548058,-0.214657211288856,-0.0544551062128259,"nearest"
"684","gdppc.gap.ln_l",10.591464547108,-0.140029261197911,0.0365672854160653,-3.8293589366738,0.000128477502551565,-0.211699823625795,-0.0683586987700253,"nearest"
"685","gdppc.gap.ln_l",10.791464547108,-0.141485217505518,0.0300412622248522,-4.70969616544513,2.48086340357877e-06,-0.200365009516353,-0.0826054254946848,"nearest"
"686","gdppc.gap.ln_l",10.991464547108,-0.138825703614134,0.0221351767997036,-6.2717232787584,3.57073779727498e-10,-0.182209852932978,-0.0954415542952865,"nearest"
"687","gdppc.gap.ln_l",11.191464547108,-0.132272098469284,0.0149933928967507,-8.82202576695966,1.12407377190642e-18,-0.161658608552976,-0.102885588385596,"nearest"
"688","gdppc.gap.ln_l",11.391464547108,-0.122371253926947,0.0133152305132906,-9.19032185021523,3.91667700983961e-20,-0.148468626178845,-0.0962738816750483,"nearest"
"689","gdppc.gap.ln_l",11.591464547108,-0.109938383693908,0.0181815370053705,-6.04670461366577,1.47838444615417e-09,-0.145573541408018,-0.0743032259798015,"nearest"
"690","gdppc.gap.ln_l",11.791464547108,-0.0959473830120306,0.0243489575807355,-3.94051296421587,8.13075561604824e-05,-0.143670462931366,-0.0482243030926962,"nearest"
"691","gdppc.gap.ln_l",5.99146454710798,0.116682389422589,0.0138979585196887,8.39564956661001,4.63325593726562e-17,0.0894428912653673,0.14392188757981,"optimal"
"692","gdppc.gap.ln_l",6.19146454710798,0.128574356680708,0.0140966546057083,9.12091274681889,7.4494254410427e-20,0.100945421351017,0.156203292010395,"optimal"
"693","gdppc.gap.ln_l",6.39146454710798,0.137468710021802,0.0196686192687273,6.98924048219156,2.7637833532743e-12,0.0989189246294672,0.176018495414139,"optimal"
"694","gdppc.gap.ln_l",6.59146454710798,0.142608294015541,0.0267900916767172,5.32317304981377,1.01972651766165e-07,0.0901006791866501,0.195115908844434,"optimal"
"695","gdppc.gap.ln_l",6.79146454710798,0.143555458214795,0.0330299249686004,4.34622416948463,1.3850102512489e-05,0.0788179948642776,0.208292921565312,"optimal"
"696","gdppc.gap.ln_l",6.99146454710798,0.140225743192057,0.0373107537358175,3.75831976445556,0.00017105818905117,0.0670980096338128,0.213353476750304,"optimal"
"697","gdppc.gap.ln_l",7.19146454710798,0.132854482213499,0.0392588557721228,3.38406404365552,0.000714213415530419,0.0559085388258864,0.209800425601113,"optimal"
"698","gdppc.gap.ln_l",7.39146454710798,0.121914050270657,0.0389449583262414,3.13041932794959,0.00174556936068873,0.0455833345718132,0.198244765969506,"optimal"
"699","gdppc.gap.ln_l",7.59146454710798,0.108009902036133,0.036731332532045,2.9405386243993,0.00327642150361294,0.0360178131691588,0.180001990903104,"optimal"
"700","gdppc.gap.ln_l",7.79146454710798,0.0917824071349078,0.0331433809745663,2.76925299821826,0.00561849877492067,0.0268225740988679,0.156742240170948,"optimal"
"701","gdppc.gap.ln_l",7.99146454710798,0.0738325617086348,0.0287985615430855,2.56375866545189,0.0103545513844607,0.0173884182776269,0.130276705139642,"optimal"
"702","gdppc.gap.ln_l",8.19146454710798,0.054678705687778,0.0244005758846148,2.24087767216406,0.0250339999092163,0.00685445575189614,0.102502955623659,"optimal"
"703","gdppc.gap.ln_l",8.39146454710798,0.0347427565446879,0.0208175709589934,1.66891500517157,0.0951342254117679,-0.00605893278054619,0.0755444458699219,"optimal"
"704","gdppc.gap.ln_l",8.59146454710798,0.0143598001563611,0.0190880643986376,0.752292105499501,0.451875414327667,-0.0230521185995495,0.0517717189122721,"optimal"
"705","gdppc.gap.ln_l",8.79146454710798,-0.00619638716704252,0.0199271529214628,-0.310951955428044,0.75583714618639,-0.0452528892075317,0.0328601148734467,"optimal"
"706","gdppc.gap.ln_l",8.99146454710798,-0.0266786547728903,0.0230326636755406,-1.15829654566708,0.246743040574192,-0.071821846044974,0.0184645364991931,"optimal"
"707","gdppc.gap.ln_l",9.19146454710798,-0.0468282735806513,0.0274480808192092,-1.70606731629408,0.0879955469633052,-0.100625523431046,0.00696897626974349,"optimal"
"708","gdppc.gap.ln_l",9.39146454710798,-0.0663382305447824,0.0322817127939119,-2.05497864900444,0.0398810670010026,-0.129609224980115,-0.00306723610944867,"optimal"
"709","gdppc.gap.ln_l",9.59146454710798,-0.0848233202759459,0.0368383133735788,-2.30258425286058,0.0213022459981143,-0.15702508773936,-0.0126215528125303,"optimal"
"710","gdppc.gap.ln_l",9.79146454710798,-0.101803344189965,0.0405040182828559,-2.51341344651365,0.0119569114179029,-0.181189761253514,-0.0224169271264156,"optimal"
"711","gdppc.gap.ln_l",9.99146454710798,-0.11670672373704,0.0426977090144869,-2.73332519310211,0.00626983949242313,-0.200392695627805,-0.0330207518462737,"optimal"
"712","gdppc.gap.ln_l",10.191464547108,-0.128901523573444,0.0428913877548967,-3.00530083824876,0.00265318287505953,-0.212967098819985,-0.0448359483269059,"optimal"
"713","gdppc.gap.ln_l",10.391464547108,-0.137757707768404,0.0406877142091617,-3.38573228911898,0.000709886003005719,-0.217504162231617,-0.0580112533051864,"optimal"
"714","gdppc.gap.ln_l",10.591464547108,-0.142737355368387,0.0359575339813773,-3.96960913510677,7.19906279356307e-05,-0.21321282694476,-0.0722618837920111,"optimal"
"715","gdppc.gap.ln_l",10.791464547108,-0.143499165950159,0.0290132366159375,-4.94598957881633,7.57580119683341e-07,-0.200364064792336,-0.0866342671079842,"optimal"
"716","gdppc.gap.ln_l",10.991464547108,-0.139993183974213,0.0208800392397907,-6.70464180485977,2.01901005543167e-11,-0.180917308879985,-0.0990690590684396,"optimal"
"717","gdppc.gap.ln_l",11.191464547108,-0.132516782902385,0.0141826096192904,-9.34361069363021,9.31037096512739e-21,-0.160314186962986,-0.104719378841785,"optimal"
"718","gdppc.gap.ln_l",11.391464547108,-0.121708627605896,0.0139765422972164,-8.7080641991214,3.09108232049547e-18,-0.149102147136842,-0.0943151080749526,"optimal"
"719","gdppc.gap.ln_l",11.591464547108,-0.108474197268704,0.0195689175650375,-5.54318842154597,2.97012952178176e-08,-0.146828570912611,-0.0701198236247977,"optimal"
"720","gdppc.gap.ln_l",11.791464547108,-0.0938585364405233,0.0256375202946623,-3.66098340876066,0.000251249030229722,-0.144107152870975,-0.0436099200100698,"optimal"
"721","gdppc.gap.ln_l",5.99146454710798,0.116424985636556,0.0138618744599039,8.39893522144644,4.50545259490335e-17,0.0892562109369286,0.143593760336183,"nearest"
"722","gdppc.gap.ln_l",6.19146454710798,0.128235574893509,0.013815441250169,9.28204699158197,1.66253307206012e-20,0.101157807612649,0.155313342174369,"nearest"
"723","gdppc.gap.ln_l",6.39146454710798,0.137070749539143,0.0190490095277716,7.19568906400655,6.21461065610663e-13,0.0997353769235517,0.174406122154737,"nearest"
"724","gdppc.gap.ln_l",6.59146454710798,0.14218250819389,0.02593604252335,5.48204330193721,4.20441285398758e-08,0.0913487989466222,0.193016217441153,"nearest"
"725","gdppc.gap.ln_l",6.79146454710798,0.143137945361353,0.0320495623526341,4.46614352440879,7.96421910293454e-06,0.0803219574299166,0.205953933292784,"nearest"
"726","gdppc.gap.ln_l",6.99146454710798,0.139852406485838,0.0363087133865639,3.85175880502531,0.000117272501234143,0.0686886359231868,0.211016177048492,"nearest"
"727","gdppc.gap.ln_l",7.19146454710798,0.132556839328461,0.0383266774054456,3.45860503184726,0.000542980516717713,0.0574379319667009,0.207675746690218,"nearest"
"728","gdppc.gap.ln_l",7.39146454710798,0.121716636821998,0.0381607782490514,3.18957428036792,0.00142482516997378,0.0469228858318394,0.19651038781216,"nearest"
"729","gdppc.gap.ln_l",7.59146454710798,0.107929470952629,0.0361452735289858,2.98599126289853,0.00282660718958241,0.0370860366244666,0.178772905280789,"nearest"
"730","gdppc.gap.ln_l",7.79146454710798,0.0918285823823917,0.0327827125597914,2.80112825364613,0.00509242757359888,0.0275756464496711,0.156081518315111,"nearest"
"731","gdppc.gap.ln_l",7.99146454710798,0.0740093264668426,0.0286657501734627,2.58180323274277,0.00982856048483106,0.0178254885370334,0.130193164396653,"nearest"
"732","gdppc.gap.ln_l",8.19146454710798,0.0549860887429141,0.0244513939018745,2.24879158069998,0.0245257592862218,0.00706223732343831,0.102909940162391,"nearest"
"733","gdppc.gap.ln_l",8.39146454710798,0.0351782233627823,0.0209471275754658,1.67938173079084,0.0930776714786974,-0.00587739226469685,0.0762338389902606,"nearest"
"734","gdppc.gap.ln_l",8.59146454710798,0.0149190441162457,0.0191028995613161,0.780983225523378,0.434812360695136,-0.0225219510242198,0.0523600392567112,"nearest"
"735","gdppc.gap.ln_l",8.79146454710798,-0.0055193926426346,0.0196270329626435,-0.281213806138695,0.778546416004101,-0.0439876703727962,0.0329488850875272,"nearest"
"736","gdppc.gap.ln_l",8.99146454710798,-0.0258923595747425,0.0223445739791724,-1.15877615741866,0.246547438504763,-0.0696869198238114,0.0179022006743262,"nearest"
"737","gdppc.gap.ln_l",9.19146454710798,-0.045944928300364,0.0264124882578148,-1.73951533274303,0.081944157610698,-0.0977124540277684,0.00582259742703965,"nearest"
"738","gdppc.gap.ln_l",9.39146454710798,-0.0653757511814401,0.0309701911167579,-2.1109250160896,0.0347787574824031,-0.126076210364608,-0.0046752919982723,"nearest"
"739","gdppc.gap.ln_l",9.59146454710798,-0.0838073127188868,0.0353259378274932,-2.37240163667112,0.0176728680853997,-0.153044878580875,-0.0145697468569001,"nearest"
"740","gdppc.gap.ln_l",9.79146454710798,-0.100768779310032,0.0388881696029673,-2.59124510972981,0.00956293530628127,-0.176988191156533,-0.0245493674635302,"nearest"
"741","gdppc.gap.ln_l",9.99146454710798,-0.115698568626324,0.0410877117884483,-2.81589223615154,0.00486419796359861,-0.196229003938845,-0.0351681333138038,"nearest"
"742","gdppc.gap.ln_l",10.191464547108,-0.127973538849318,0.0414114713678673,-3.09029200417683,0.00199959801993259,-0.20913853127715,-0.0468085464214864,"nearest"
"743","gdppc.gap.ln_l",10.391464547108,-0.136968754220286,0.039467570634047,-3.47041259494519,0.000519659441926884,-0.21432377122031,-0.0596137372202642,"nearest"
"744","gdppc.gap.ln_l",10.591464547108,-0.142145042735233,0.035120396914281,-4.04736435872776,5.17975798117988e-05,-0.210979755809978,-0.0733103296604935,"nearest"
"745","gdppc.gap.ln_l",10.791464547108,-0.143151527371575,0.0286394908269523,-4.99839638339019,5.78090565249637e-07,-0.199283897927965,-0.0870191568151811,"nearest"
"746","gdppc.gap.ln_l",10.991464547108,-0.139920044892055,0.0209660349622343,-6.67365313203425,2.49512967361049e-11,-0.181012718316641,-0.0988273714674674,"nearest"
"747","gdppc.gap.ln_l",11.191464547108,-0.132723156329979,0.014448186310082,-9.18614651566085,4.07166411057261e-20,-0.161041081139663,-0.104405231520292,"nearest"
"748","gdppc.gap.ln_l",11.391464547108,-0.122172327699245,0.0136695733543782,-8.93753773669273,3.97937827871042e-19,-0.148964199157856,-0.0953804562406364,"nearest"
"749","gdppc.gap.ln_l",11.591464547108,-0.109148758153508,0.0186414269200883,-5.8551718503849,4.76517021468917e-09,-0.145685283537317,-0.0726122327697004,"nearest"
"750","gdppc.gap.ln_l",11.791464547108,-0.0946808336207025,0.0244218135463397,-3.87689609705062,0.000105797511286133,-0.14254670860868,-0.046814958632723,"nearest"
"751","gdppc.gap.ln_l",5.99146454710798,0.117124107300898,0.0149017025289087,7.85978025488579,3.84807933302085e-15,0.0879173070359063,0.146330907565887,"optimal"
"752","gdppc.gap.ln_l",6.19146454710798,0.130129918828092,0.0135636502650796,9.5940190350616,8.47191299532983e-22,0.103545652809637,0.156714184846543,"optimal"
"753","gdppc.gap.ln_l",6.39146454710798,0.140097772623194,0.0179700718295318,7.79617209948815,6.38133432335562e-15,0.104877079037713,0.175318466208673,"optimal"
"754","gdppc.gap.ln_l",6.59146454710798,0.146145936665336,0.0248360495498949,5.88442764908054,3.99433819824393e-09,0.0974681740292884,0.194823699301381,"optimal"
"755","gdppc.gap.ln_l",6.79146454710798,0.147738351008351,0.0312296072309618,4.7307143479499,2.23731153477695e-06,0.0865294455843363,0.20894725643237,"optimal"
"756","gdppc.gap.ln_l",6.99146454710798,0.144735134574019,0.0358222106153389,4.0403741725544,5.33659908903798e-05,0.0745248919213475,0.214945377226693,"optimal"
"757","gdppc.gap.ln_l",7.19146454710798,0.137363161950111,0.0381214505222321,3.60330365367398,0.0003141981106081,0.0626464918881086,0.21207983201211,"optimal"
"758","gdppc.gap.ln_l",7.39146454710798,0.126125401234182,0.0381445048538186,3.30651562308995,0.00094464082586324,0.0513635455125827,0.200887256955778,"optimal"
"759","gdppc.gap.ln_l",7.59146454710798,0.111682119465075,0.0362296038109223,3.08262050139796,0.00205186638216082,0.0406734008215109,0.182690838108636,"optimal"
"760","gdppc.gap.ln_l",7.79146454710798,0.0947369088659712,0.0329013004311451,2.87942748841293,0.00398397901394348,0.0302515449763934,0.159222272755546,"optimal"
"761","gdppc.gap.ln_l",7.99146454710798,0.0759500065849282,0.0287754940228546,2.63939887616198,0.00830531971992219,0.0195510746627845,0.13234893850707,"optimal"
"762","gdppc.gap.ln_l",8.19146454710798,0.0558879307187871,0.0245394243469674,2.27747521411169,0.0227578630987719,0.00779154279738575,0.103984318640189,"optimal"
"763","gdppc.gap.ln_l",8.39146454710798,0.0350077656388303,0.0210115265133126,1.66612195533008,0.0956891263987951,-0.00617406958747056,0.0761896008651317,"optimal"
"764","gdppc.gap.ln_l",8.59146454710798,0.0136686813734015,0.0191505759463005,0.713747795979057,0.475383145611672,-0.0238657577645466,0.0512031205113494,"optimal"
"765","gdppc.gap.ln_l",8.79146454710798,-0.00783820848576219,0.0196688394877336,-0.39850894561677,0.690255065552808,-0.0463884254994192,0.0307120085278948,"optimal"
"766","gdppc.gap.ln_l",8.99146454710798,-0.0292496563229878,0.0223872862769086,-1.30652978486085,0.191372456955787,-0.0731279311373166,0.0146286184913408,"optimal"
"767","gdppc.gap.ln_l",9.19146454710798,-0.0502863488566595,0.0264461986184154,-1.90145848869347,0.0572419848037892,-0.102119945676746,0.00154724796342793,"optimal"
"768","gdppc.gap.ln_l",9.39146454710798,-0.0706110994724348,0.030970779256536,-2.27992647157992,0.0226120497522079,-0.131312711388386,-0.00990948755648445,"optimal"
"769","gdppc.gap.ln_l",9.59146454710798,-0.0897954578685153,0.0352410755374504,-2.54803397737082,0.0108331919303388,-0.158866696698375,-0.0207242190386587,"optimal"
"770","gdppc.gap.ln_l",9.79146454710798,-0.107302346763353,0.0386290941476518,-2.77775984995173,0.00547350553961774,-0.183013980048157,-0.0315907134785476,"optimal"
"771","gdppc.gap.ln_l",9.99146454710798,-0.122493528626115,0.0405423493687903,-3.02137223257246,0.002516318114772,-0.201955073237583,-0.0430319840146441,"optimal"
"772","gdppc.gap.ln_l",10.191464547108,-0.134670070687971,0.0404509479343854,-3.32921915467633,0.000870898469811706,-0.213952471779874,-0.0553876695960731,"optimal"
"773","gdppc.gap.ln_l",10.391464547108,-0.14314953383145,0.0379840675511893,-3.76867310586298,0.000164117650866674,-0.217596938218116,-0.068702129444781,"optimal"
"774","gdppc.gap.ln_l",10.591464547108,-0.147374192853095,0.0330814893852683,-4.45488385171446,8.39386243128654e-06,-0.212212720603163,-0.0825356651030236,"optimal"
"775","gdppc.gap.ln_l",10.791464547108,-0.147031468952234,0.0261881332211179,-5.61443107497516,1.97210016723281e-08,-0.198359266887963,-0.0957036710165071,"optimal"
"776","gdppc.gap.ln_l",10.991464547108,-0.142155742574599,0.0186035667666263,-7.64131654740628,2.15011718965246e-14,-0.178618063421174,-0.105693421728027,"optimal"
"777","gdppc.gap.ln_l",11.191464547108,-0.133177107250389,0.0135079998068453,-9.85912860191928,6.25902152196352e-23,-0.159652300374981,-0.106701914125799,"optimal"
"778","gdppc.gap.ln_l",11.391464547108,-0.120893057685017,0.0150818498706897,-8.01579771192142,1.09424473243024e-15,-0.15045294025181,-0.0913331751182267,"optimal"
"779","gdppc.gap.ln_l",11.591464547108,-0.106362420317275,0.020620130417116,-5.158183685831,2.49356930358119e-07,-0.146777133291343,-0.0659477073432102,"optimal"
"780","gdppc.gap.ln_l",11.791464547108,-0.0907474831053154,0.0258067387289559,-3.51642584746651,0.000437398819103051,-0.141327761572505,-0.0401672046381281,"optimal"
"781","gdppc.gap.ln_l",5.99146454710798,0.116698951748672,0.0153530428982687,7.60103078731267,2.93781201408271e-14,0.0866075406149681,0.146790362882378,"nearest"
"782","gdppc.gap.ln_l",6.19146454710798,0.130197121635343,0.0134600306934571,9.67286959446774,3.93195328349811e-22,0.103815946245365,0.156578297025324,"nearest"
"783","gdppc.gap.ln_l",6.39146454710798,0.140687070419241,0.017337393096652,8.11466116243328,4.87142136499577e-16,0.106706404363992,0.174667736474494,"nearest"
"784","gdppc.gap.ln_l",6.59146454710798,0.147229212192322,0.0240849418641127,6.11291540677116,9.78272346712482e-10,0.100023593568923,0.194434830815727,"nearest"
"785","gdppc.gap.ln_l",6.79146454710798,0.149235007200552,0.030558865139565,4.88352582856014,1.04205492673979e-06,0.0893407321185852,0.209129282282513,"nearest"
"786","gdppc.gap.ln_l",6.99146454710798,0.146527466776491,0.0353065150333335,4.15015377864827,3.32251979505071e-05,0.0773279688915346,0.215726964661446,"nearest"
"787","gdppc.gap.ln_l",7.19146454710798,0.139316576159697,0.0377716134888091,3.68839356573881,0.000225674391296285,0.065285574083664,0.21334757823573,"nearest"
"788","gdppc.gap.ln_l",7.39146454710798,0.128107675723707,0.0379415704416827,3.37644631554226,0.000734287000563439,0.0537435641411203,0.202471787306295,"nearest"
"789","gdppc.gap.ln_l",7.59146454710798,0.113577497192607,0.0361433775867847,3.14241514700429,0.00167560272157837,0.0427377788428779,0.184417215542338,"nearest"
"790","gdppc.gap.ln_l",7.79146454710798,0.0964534059299736,0.0329005760028411,2.93166313932146,0.00337152233725649,0.0319694618937818,0.160937349966164,"nearest"
"791","gdppc.gap.ln_l",7.99146454710798,0.0774206083704248,0.0288304763114476,2.6853738916441,0.00724487092548748,0.020913913142852,0.133927303597997,"nearest"
"792","gdppc.gap.ln_l",8.19146454710798,0.0570676221634013,0.0246222707627928,2.31772376777033,0.0204643384462685,0.00880885825073421,0.105326386076069,"nearest"
"793","gdppc.gap.ln_l",8.39146454710798,0.0358686054836803,0.0210862568515417,1.70104185566049,0.0889351278704033,-0.00545969851410197,0.0771969094814635,"nearest"
"794","gdppc.gap.ln_l",8.59146454710798,0.0141947637746705,0.019173554718615,0.740330313444137,0.459099591708161,-0.0233847129294228,0.0517742404787639,"nearest"
"795","gdppc.gap.ln_l",8.79146454710798,-0.00765464476285002,0.0196051633566205,-0.390440243909782,0.696211034161412,-0.0460800588528504,0.0307707693271506,"nearest"
"796","gdppc.gap.ln_l",8.99146454710798,-0.0294102509435933,0.0222342881018632,-1.32274308981041,0.185920828621236,-0.0729886548451321,0.0141681529579463,"nearest"
"797","gdppc.gap.ln_l",9.19146454710798,-0.0507864711665329,0.0262233915405883,-1.93668584355026,0.0527837572719579,-0.102183374138578,0.000610431805512797,"nearest"
"798","gdppc.gap.ln_l",9.39146454710798,-0.0714375607403238,0.0306934001358597,-2.32745673089707,0.0199409693609359,-0.131595519569685,-0.0112796019109612,"nearest"
"799","gdppc.gap.ln_l",9.59146454710798,-0.0909224739431717,0.0349234177223223,-2.60348155687683,0.00922822325886623,-0.159371114895971,-0.0224738329903723,"nearest"
"800","gdppc.gap.ln_l",9.79146454710798,-0.108686602907035,0.0382755856261825,-2.83958040429531,0.00451729093042757,-0.18370537222153,-0.0336678335925369,"nearest"
"801","gdppc.gap.ln_l",9.99146454710798,-0.124069769151836,0.0401473802568158,-3.0903577856932,0.00199915516208077,-0.202757188528829,-0.0453823497748419,"nearest"
"802","gdppc.gap.ln_l",10.191464547108,-0.136349167080224,0.0400040499518071,-3.40838408222379,0.000653488431203329,-0.214755664221509,-0.0579426699389427,"nearest"
"803","gdppc.gap.ln_l",10.391464547108,-0.144821149740087,0.037480329217983,-3.86392416400127,0.0001115798757741,-0.218281245136036,-0.0713610543441344,"nearest"
"804","gdppc.gap.ln_l",10.591464547108,-0.148915548435754,0.0325284929788695,-4.57800330720792,4.69435273519655e-06,-0.212670223145701,-0.0851608737258046,"nearest"
"805","gdppc.gap.ln_l",10.791464547108,-0.148322072151422,0.0256290840045101,-5.78725607693667,7.15454687168027e-09,-0.198554153757011,-0.0980899905458283,"nearest"
"806","gdppc.gap.ln_l",10.991464547108,-0.143095591594174,0.0181665918329017,-7.87685400268706,3.35726809480428e-15,-0.178701457308502,-0.107489725879848,"nearest"
"807","gdppc.gap.ln_l",11.191464547108,-0.133703748019988,0.0134722562942425,-9.92437681556928,3.26133571764086e-23,-0.160108885147195,-0.107298610892778,"nearest"
"808","gdppc.gap.ln_l",11.391464547108,-0.120992279062596,0.0154311483579585,-7.84078256886147,4.4774715558297e-15,-0.151236774084289,-0.0907477840409027,"nearest"
