"","var","coef","se","model"
"year20153","year2015",0.890321001541503,0.430740006936483,"imp12.csv"
"year20163","year2016",0.280176417137581,0.626794111534053,"imp12.csv"
"year20173","year2017",0.267778571677786,0.566184970693894,"imp12.csv"
"year20183","year2018",0.477717290598744,0.557658796521369,"imp12.csv"
"year20193","year2019",1.09062217558582,0.441204331751716,"imp12.csv"
"(Intercept)4","(Intercept)",-8.44346505596136,1.25333912161946,"imp13.csv"
"gdppc.gap.ln_l4","gdppc.gap.ln_l",0.188770078089085,0.15406278061552,"imp13.csv"
"growth.gap.5_l4","growth.gap.5_l",0.617821011469734,1.14061568293083,"imp13.csv"
"pop_ln_l4","pop_ln_l",0.190418721239707,0.0462476993993856,"imp13.csv"
"polity2_l4","polity2_l",-0.0137777853890034,0.0121562695226348,"imp13.csv"
"I(polity2_l^2)4","I(polity2_l^2)",-0.00663635658568995,0.00285016765571669,"imp13.csv"
"Polity5_durable_ln_l4","Polity5_durable_ln_l",-0.173470672596902,0.0687681325796518,"imp13.csv"
"BESS_plus_WB_Urbanization_l4","BESS_plus_WB_Urbanization_l",0.000449436161485088,0.00536202683453981,"imp13.csv"
"VDEM_v2x_execorr_l4","VDEM_v2x_execorr_l",1.48802170074656,0.372581920887054,"imp13.csv"
"Mean_year_schooling_interpolated_l4","Mean_year_schooling_interpolated_l",0.059163894371872,0.0390162814414679,"imp13.csv"
"oil.pc.ln_l4","oil.pc.ln_l",-0.0450884239217361,0.0157705607016951,"imp13.csv"
"sum.rev.q.nonviol4","sum.rev.q.nonviol",0.565230515579222,0.169916629116842,"imp13.csv"
"sum.rev.q.nonviol_l4","sum.rev.q.nonviol_l",0.244034910116945,0.164708930856505,"imp13.csv"
"cumsum.unarmed.rev.q4","cumsum.unarmed.rev.q",0.295971190074548,0.0529957637845148,"imp13.csv"
"year19514","year1951",0.0143429384129376,0.0396562844114258,"imp13.csv"
"year19524","year1952",1.07382585718817,0.675238612697988,"imp13.csv"
"year19534","year1953",-0.0651969591489388,0.0499845366251492,"imp13.csv"
"year19544","year1954",-0.10664210138774,0.0946936983490407,"imp13.csv"
"year19554","year1955",-0.120724274768982,0.0981830315565576,"imp13.csv"
"year19564","year1956",-0.20885343752573,0.0907940342614751,"imp13.csv"
"year19574","year1957",-0.170590654337304,0.0910503674006254,"imp13.csv"
"year19584","year1958",-0.155176118217009,0.092235402679424,"imp13.csv"
"year19594","year1959",-0.133406501512956,0.0830105503582531,"imp13.csv"
"year19604","year1960",0.790389962941944,0.702263955460658,"imp13.csv"
"year19614","year1961",-0.385854462426956,0.108046600168613,"imp13.csv"
"year19624","year1962",-0.449960576729321,0.125185460104286,"imp13.csv"
"year19634","year1963",0.679007515196823,0.687450370736401,"imp13.csv"
"year19644","year1964",0.576232922919789,0.665515605133128,"imp13.csv"
"year19654","year1965",-0.558369367057878,0.111998424071522,"imp13.csv"
"year19664","year1966",-0.537417416109181,0.113162481652679,"imp13.csv"
"year19674","year1967",-0.539985577613424,0.109337661123387,"imp13.csv"
"year19684","year1968",0.534280846777146,0.680419546249521,"imp13.csv"
"year19694","year1969",-0.596506787536326,0.111374743269993,"imp13.csv"
