"","y","x","model"
"1",0.00378544077391793,5.99146454710798,"imp1.csv"
"2",0.00390403629198208,6.09146454710798,"imp1.csv"
"3",0.0041045405474745,6.19146454710798,"imp1.csv"
"4",0.0041897248150897,6.29146454710798,"imp1.csv"
"5",0.00439770309536008,6.39146454710798,"imp1.csv"
"6",0.00489846987139215,6.49146454710798,"imp1.csv"
"7",0.0056688211006106,6.59146454710798,"imp1.csv"
"8",0.0072716572571979,6.69146454710798,"imp1.csv"
"9",0.00839469475970719,6.79146454710798,"imp1.csv"
"10",0.0103008669323817,6.89146454710798,"imp1.csv"
"11",0.0124050057541581,6.99146454710798,"imp1.csv"
"12",0.0150681744283754,7.09146454710798,"imp1.csv"
"13",0.0180110010484209,7.19146454710798,"imp1.csv"
"14",0.0196071627208838,7.29146454710798,"imp1.csv"
"15",0.0219450903496992,7.39146454710798,"imp1.csv"
"16",0.0238358120888564,7.49146454710798,"imp1.csv"
"17",0.0240462721452096,7.59146454710798,"imp1.csv"
"18",0.0241869334249769,7.69146454710798,"imp1.csv"
"19",0.0243637258257338,7.79146454710798,"imp1.csv"
"20",0.0247304202862002,7.89146454710798,"imp1.csv"
"21",0.02534439228476,7.99146454710798,"imp1.csv"
"22",0.0256703557464997,8.09146454710798,"imp1.csv"
"23",0.0262461352235673,8.19146454710798,"imp1.csv"
"24",0.0265812621223101,8.29146454710798,"imp1.csv"
"25",0.0271279807298822,8.39146454710798,"imp1.csv"
"26",0.027473972480412,8.49146454710798,"imp1.csv"
"27",0.0278081950066961,8.59146454710798,"imp1.csv"
"28",0.0276712589154174,8.69146454710798,"imp1.csv"
"29",0.0277377088609237,8.79146454710798,"imp1.csv"
"30",0.0277883842659424,8.89146454710798,"imp1.csv"
"31",0.0277925660060658,8.99146454710798,"imp1.csv"
"32",0.0276459887754726,9.09146454710798,"imp1.csv"
"33",0.0275304665880633,9.19146454710798,"imp1.csv"
"34",0.0274330398431942,9.29146454710798,"imp1.csv"
"35",0.0276108394914593,9.39146454710798,"imp1.csv"
"36",0.0275836725960108,9.49146454710798,"imp1.csv"
"37",0.0270266237068046,9.59146454710798,"imp1.csv"
"38",0.0268454369307376,9.69146454710798,"imp1.csv"
"39",0.0259976513529786,9.79146454710798,"imp1.csv"
"40",0.0249651630395106,9.89146454710798,"imp1.csv"
"41",0.0248655159694875,9.99146454710798,"imp1.csv"
"42",0.0232779373976856,10.091464547108,"imp1.csv"
"43",0.0211703445768208,10.191464547108,"imp1.csv"
"44",0.0192920371491975,10.291464547108,"imp1.csv"
"45",0.018289817952926,10.391464547108,"imp1.csv"
"46",0.0178873339197538,10.491464547108,"imp1.csv"
"47",0.0173616688611265,10.591464547108,"imp1.csv"
"48",0.0180426460010627,10.691464547108,"imp1.csv"
"49",0.0173186256589414,10.791464547108,"imp1.csv"
"50",0.0167422654387197,10.891464547108,"imp1.csv"
"51",0.0164973265026417,10.991464547108,"imp1.csv"
"52",0.0161280804444186,11.091464547108,"imp1.csv"
"53",0.0156990774784988,11.191464547108,"imp1.csv"
"54",0.0153788906446809,11.291464547108,"imp1.csv"
"55",0.0152444236732356,11.391464547108,"imp1.csv"
"56",0.0150357645916217,11.491464547108,"imp1.csv"
"57",0.0149867247394629,11.591464547108,"imp1.csv"
"58",0.0149840354492819,11.691464547108,"imp1.csv"
"59",0.0149817497266699,11.791464547108,"imp1.csv"
"60",0.0149768417267782,11.891464547108,"imp1.csv"
"61",0.00388981496119097,5.99146454710798,"imp10.csv"
"62",0.00395521229799347,6.09146454710798,"imp10.csv"
"63",0.0042344766947078,6.19146454710798,"imp10.csv"
"64",0.00429077068546542,6.29146454710798,"imp10.csv"
"65",0.0044630935558098,6.39146454710798,"imp10.csv"
"66",0.00485426494121513,6.49146454710798,"imp10.csv"
"67",0.00550890199230653,6.59146454710798,"imp10.csv"
"68",0.00677568931496761,6.69146454710798,"imp10.csv"
"69",0.00825610517250048,6.79146454710798,"imp10.csv"
"70",0.00986658386335796,6.89146454710798,"imp10.csv"
"71",0.0122215523704098,6.99146454710798,"imp10.csv"
"72",0.0151769404135662,7.09146454710798,"imp10.csv"
"73",0.0183513502886049,7.19146454710798,"imp10.csv"
"74",0.0201465990933953,7.29146454710798,"imp10.csv"
"75",0.0226658845655764,7.39146454710798,"imp10.csv"
"76",0.0236350573576142,7.49146454710798,"imp10.csv"
"77",0.024204891673796,7.59146454710798,"imp10.csv"
"78",0.0236225192202826,7.69146454710798,"imp10.csv"
"79",0.0239705348586659,7.79146454710798,"imp10.csv"
"80",0.0248579482990038,7.89146454710798,"imp10.csv"
"81",0.0252484607759124,7.99146454710798,"imp10.csv"
"82",0.0255508915290238,8.09146454710798,"imp10.csv"
"83",0.026004741610899,8.19146454710798,"imp10.csv"
"84",0.0262297733622113,8.29146454710798,"imp10.csv"
"85",0.0270698947295215,8.39146454710798,"imp10.csv"
"86",0.0272852456937009,8.49146454710798,"imp10.csv"
"87",0.0275817108977263,8.59146454710798,"imp10.csv"
"88",0.0274381871908043,8.69146454710798,"imp10.csv"
"89",0.0275048528951069,8.79146454710798,"imp10.csv"
"90",0.0276678222042298,8.89146454710798,"imp10.csv"
"91",0.0277420406938762,8.99146454710798,"imp10.csv"
"92",0.0277047387106712,9.09146454710798,"imp10.csv"
"93",0.0275929094224226,9.19146454710798,"imp10.csv"
"94",0.0275259777642573,9.29146454710798,"imp10.csv"
"95",0.0275936425890188,9.39146454710798,"imp10.csv"
"96",0.0275237705179039,9.49146454710798,"imp10.csv"
"97",0.0272394109839048,9.59146454710798,"imp10.csv"
