"","var","coef","se","model"
"I(gdppc.gap.ln_l^2)136","I(gdppc.gap.ln_l^2)",-0.21808152390181,0.0879337367233821,"optimal"
"(Intercept)47","(Intercept)",-15.922524020331,6.8123290655912,"nearest"
"gdppc.gap.ln_l47","gdppc.gap.ln_l",3.48642574779022,1.56875932684826,"nearest"
"I(gdppc.gap.ln_l^2)47","I(gdppc.gap.ln_l^2)",-0.205176429210026,0.0895985643385127,"nearest"
"(Intercept)137","(Intercept)",-16.14169368671,6.81412618327056,"optimal"
"gdppc.gap.ln_l137","gdppc.gap.ln_l",3.53875633699097,1.56850356503477,"optimal"
"I(gdppc.gap.ln_l^2)137","I(gdppc.gap.ln_l^2)",-0.208244449972494,0.0895451322660966,"optimal"
"(Intercept)48","(Intercept)",-17.1062484368922,6.72735616651658,"nearest"
"gdppc.gap.ln_l48","gdppc.gap.ln_l",3.77513212794363,1.55497296293602,"nearest"
"I(gdppc.gap.ln_l^2)48","I(gdppc.gap.ln_l^2)",-0.222432937621092,0.0891377887096775,"nearest"
"(Intercept)138","(Intercept)",-17.3875039401345,6.71717723527947,"optimal"
"gdppc.gap.ln_l138","gdppc.gap.ln_l",3.84224272585998,1.55163281967517,"optimal"
"I(gdppc.gap.ln_l^2)138","I(gdppc.gap.ln_l^2)",-0.226362387623486,0.088890798375816,"optimal"
"(Intercept)49","(Intercept)",-15.7808417447126,6.65279792466989,"nearest"
"gdppc.gap.ln_l49","gdppc.gap.ln_l",3.45580940668821,1.53608100353533,"nearest"
"I(gdppc.gap.ln_l^2)49","I(gdppc.gap.ln_l^2)",-0.203548466872449,0.0879753532322573,"nearest"
"(Intercept)139","(Intercept)",-16.3450216994664,6.59569595753739,"optimal"
"gdppc.gap.ln_l139","gdppc.gap.ln_l",3.59904778902895,1.52398735376182,"optimal"
"I(gdppc.gap.ln_l^2)139","I(gdppc.gap.ln_l^2)",-0.212397015531468,0.0873458983983079,"optimal"
"(Intercept)50","(Intercept)",-16.1567396276059,6.64010138685811,"nearest"
"gdppc.gap.ln_l50","gdppc.gap.ln_l",3.54179152360452,1.52743131169584,"nearest"
"I(gdppc.gap.ln_l^2)50","I(gdppc.gap.ln_l^2)",-0.208380155118478,0.0871595355669127,"nearest"
"(Intercept)140","(Intercept)",-15.7631315208588,6.62035469180805,"optimal"
"gdppc.gap.ln_l140","gdppc.gap.ln_l",3.4538642675755,1.52309438917463,"optimal"
"I(gdppc.gap.ln_l^2)140","I(gdppc.gap.ln_l^2)",-0.203541876579114,0.0869269849039785,"optimal"
"(Intercept)51","(Intercept)",-15.5965026823255,6.79904930835476,"nearest"
"gdppc.gap.ln_l51","gdppc.gap.ln_l",3.42206072663995,1.57003694047563,"nearest"
"I(gdppc.gap.ln_l^2)51","I(gdppc.gap.ln_l^2)",-0.202118569555453,0.0899174965669222,"nearest"
"(Intercept)141","(Intercept)",-15.7716547872719,6.77208531802849,"optimal"
"gdppc.gap.ln_l141","gdppc.gap.ln_l",3.46348652471811,1.56512847026489,"optimal"
"I(gdppc.gap.ln_l^2)141","I(gdppc.gap.ln_l^2)",-0.204529008379739,0.0897116889138205,"optimal"
"(Intercept)52","(Intercept)",-15.5097920573312,6.62794097039269,"nearest"
"gdppc.gap.ln_l52","gdppc.gap.ln_l",3.38392525610986,1.52537025042385,"nearest"
"I(gdppc.gap.ln_l^2)52","I(gdppc.gap.ln_l^2)",-0.198944601669617,0.0870868794417584,"nearest"
"(Intercept)142","(Intercept)",-15.5121186632337,6.70246363479119,"optimal"
"gdppc.gap.ln_l142","gdppc.gap.ln_l",3.38400512251153,1.54382627775907,"optimal"
"I(gdppc.gap.ln_l^2)142","I(gdppc.gap.ln_l^2)",-0.198931880162299,0.0882060657714608,"optimal"
"(Intercept)53","(Intercept)",-15.4228105856481,6.81780146931214,"nearest"
"gdppc.gap.ln_l53","gdppc.gap.ln_l",3.36290020782646,1.57009993542147,"nearest"
"I(gdppc.gap.ln_l^2)53","I(gdppc.gap.ln_l^2)",-0.197709263854068,0.0896817398522296,"nearest"
"(Intercept)143","(Intercept)",-15.5329775497424,6.77759576921419,"optimal"
"gdppc.gap.ln_l143","gdppc.gap.ln_l",3.38850182160411,1.56191161622162,"optimal"
"I(gdppc.gap.ln_l^2)143","I(gdppc.gap.ln_l^2)",-0.199174163198471,0.0892771099986145,"optimal"
"(Intercept)54","(Intercept)",-15.7286770532885,6.4706855765875,"nearest"
"gdppc.gap.ln_l54","gdppc.gap.ln_l",3.45068410999504,1.48778430418419,"nearest"
"I(gdppc.gap.ln_l^2)54","I(gdppc.gap.ln_l^2)",-0.203609293464002,0.0848768098608436,"nearest"
"(Intercept)144","(Intercept)",-15.7809366914929,6.53639058522524,"optimal"
"gdppc.gap.ln_l144","gdppc.gap.ln_l",3.4665789018738,1.50460339228533,"optimal"
"I(gdppc.gap.ln_l^2)144","I(gdppc.gap.ln_l^2)",-0.204729246215724,0.0859253663385607,"optimal"
"(Intercept)55","(Intercept)",-15.1144002092509,6.8762763213453,"nearest"
"gdppc.gap.ln_l55","gdppc.gap.ln_l",3.29438606255869,1.58428548369096,"nearest"
"I(gdppc.gap.ln_l^2)55","I(gdppc.gap.ln_l^2)",-0.193964771529673,0.0905276050806562,"nearest"
"(Intercept)145","(Intercept)",-15.2972115081835,6.85202773499691,"optimal"
"gdppc.gap.ln_l145","gdppc.gap.ln_l",3.33219548077107,1.57874938009472,"optimal"
"I(gdppc.gap.ln_l^2)145","I(gdppc.gap.ln_l^2)",-0.195874404588076,0.0902152935553005,"optimal"
"(Intercept)56","(Intercept)",-16.3758669553324,6.79698189104338,"nearest"
"gdppc.gap.ln_l56","gdppc.gap.ln_l",3.6039197395668,1.56515857176755,"nearest"
"I(gdppc.gap.ln_l^2)56","I(gdppc.gap.ln_l^2)",-0.212551882671082,0.0893883721499049,"nearest"
"(Intercept)146","(Intercept)",-16.1463323242499,6.7676021484457,"optimal"
"gdppc.gap.ln_l146","gdppc.gap.ln_l",3.54742957343182,1.55786265929912,"optimal"
"I(gdppc.gap.ln_l^2)146","I(gdppc.gap.ln_l^2)",-0.209148136543401,0.0889455042006156,"optimal"
"(Intercept)57","(Intercept)",-15.0089125068205,6.66363441193157,"nearest"
"gdppc.gap.ln_l57","gdppc.gap.ln_l",3.28391689314761,1.52878561075001,"nearest"
"I(gdppc.gap.ln_l^2)57","I(gdppc.gap.ln_l^2)",-0.194098808851197,0.0870113958038993,"nearest"
"(Intercept)147","(Intercept)",-15.4269241531426,6.63530245306469,"optimal"
"gdppc.gap.ln_l147","gdppc.gap.ln_l",3.37843683754512,1.52468022171881,"optimal"
"I(gdppc.gap.ln_l^2)147","I(gdppc.gap.ln_l^2)",-0.199369946716021,0.0869127761610653,"optimal"
"(Intercept)58","(Intercept)",-14.9691501943665,6.69086028698442,"nearest"
"gdppc.gap.ln_l58","gdppc.gap.ln_l",3.25923678297056,1.54163836865424,"nearest"
"I(gdppc.gap.ln_l^2)58","I(gdppc.gap.ln_l^2)",-0.191868952834225,0.0881128273365163,"nearest"
"(Intercept)148","(Intercept)",-14.839667073763,6.73917525519983,"optimal"
"gdppc.gap.ln_l148","gdppc.gap.ln_l",3.22929433791319,1.55377931715732,"optimal"
"I(gdppc.gap.ln_l^2)148","I(gdppc.gap.ln_l^2)",-0.190168299127658,0.0888588159688089,"optimal"
"(Intercept)59","(Intercept)",-16.2074861972565,6.7639451480342,"nearest"
"gdppc.gap.ln_l59","gdppc.gap.ln_l",3.56848397420528,1.56085662967851,"nearest"
"I(gdppc.gap.ln_l^2)59","I(gdppc.gap.ln_l^2)",-0.210729409433027,0.0893320166714714,"nearest"
"(Intercept)149","(Intercept)",-16.0295837409314,6.75303159978582,"optimal"
"gdppc.gap.ln_l149","gdppc.gap.ln_l",3.52655934328713,1.5586542721715,"optimal"
"I(gdppc.gap.ln_l^2)149","I(gdppc.gap.ln_l^2)",-0.208299720142989,0.0892256744169446,"optimal"
